Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
17923,1.13,Very Good,H,SI1,63.3,56.0,6.65,6.62,4.2,4689
7955,1.21,Fair,I,I1,65.0,58.0,6.65,6.59,4.3,2396
16862,0.52,Premium,G,VS2,61.7,58.0,5.16,5.14,3.18,1577
3117,0.32,Ideal,H,VS1,61.9,55.0,4.4,4.42,2.73,561
7202,0.32,Ideal,I,VS1,61.3,56.0,4.43,4.45,2.72,523
17909,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,3007
5054,0.55,Premium,E,SI1,60.8,58.0,5.32,5.29,3.22,1698
17155,0.34,Ideal,E,VS2,62.4,55.0,4.48,4.53,2.81,745
20430,0.41,Good,J,IF,63.5,54.0,4.7,4.75,3.0,827
23427,0.33,Ideal,E,VS2,62.3,57.0,4.43,4.37,2.74,928
22590,0.57,Premium,G,VS1,60.5,58.0,5.39,5.32,3.24,1746
16849,2.09,Very Good,F,SI2,61.3,59.0,8.19,8.33,5.06,18509
9355,0.31,Ideal,G,VS1,61.3,56.4,4.36,4.39,2.69,652
2224,0.94,Good,D,SI1,63.6,56.0,6.25,6.2,3.96,4790
15013,0.71,Very Good,F,SI2,60.5,62.0,5.75,5.79,3.49,2138
6256,1.9,Ideal,I,SI2,60.9,55.0,8.0,8.06,4.89,12165
13838,2.03,Very Good,E,SI2,63.0,61.0,7.99,8.04,5.05,15690
3687,0.31,Very Good,E,SI1,58.3,60.0,4.48,4.51,2.62,544
5642,0.6,Ideal,H,SI2,61.9,55.0,5.43,5.46,3.37,1238
12801,0.4,Ideal,F,VVS2,61.7,56.0,4.72,4.74,2.92,1088
24065,2.0,Good,H,VS2,63.8,59.0,7.88,8.01,5.07,18023
8262,0.42,Premium,G,VVS2,61.6,60.0,4.85,4.8,2.97,1029
23547,1.67,Very Good,H,SI1,59.4,61.0,7.73,7.78,4.61,11146
18101,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,589
24680,0.37,Ideal,F,VS1,61.0,55.0,4.66,4.69,2.85,703
20036,1.19,Premium,J,VS2,62.8,57.0,6.78,6.7,4.23,4761
2780,0.52,Ideal,G,VVS2,61.5,56.0,5.18,5.2,3.19,1911
9180,0.32,Ideal,G,IF,61.6,55.0,4.42,4.45,2.73,918
8145,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76,854
11610,0.41,Ideal,G,IF,61.0,57.0,4.81,4.79,2.93,1431
1878,0.33,Ideal,D,SI1,62.5,54.0,4.43,4.44,2.77,608
21170,1.31,Very Good,I,SI2,59.6,60.0,7.09,7.17,4.25,5187
22161,1.57,Very Good,I,VS1,59.7,61.0,7.51,7.62,4.52,10336
6498,0.33,Ideal,E,VS2,62.3,57.0,4.37,4.43,2.74,723
17321,0.7,Ideal,E,VS2,62.5,55.0,5.73,5.7,3.57,2693
2302,0.51,Ideal,G,VS1,61.6,56.0,5.18,5.15,3.18,1662
19770,1.01,Premium,H,SI1,62.3,58.0,6.42,6.35,3.98,4513
21071,0.71,Premium,G,VS2,59.8,56.0,5.89,5.81,3.5,2766
25601,0.51,Premium,E,SI1,58.2,61.0,5.27,5.22,3.05,1340
24159,0.58,Ideal,H,VS1,61.2,55.0,5.39,5.42,3.31,1671
6840,0.9,Ideal,G,VVS1,,56.0,6.22,6.24,3.83,6680
26585,2.02,Premium,F,SI2,61.7,58.0,8.15,8.11,5.02,18487
25318,1.02,Very Good,H,VS1,62.8,59.0,6.34,6.47,4.02,5598
19561,1.51,Premium,G,SI1,60.4,58.0,7.46,7.38,4.48,10655
4818,0.3,Premium,H,VS2,62.9,59.0,4.3,4.26,2.69,608
6737,1.18,Premium,J,VS2,62.8,59.0,6.78,6.69,4.23,3913
19232,1.33,Very Good,J,VS1,61.7,55.0,7.07,7.12,4.38,6442
18888,0.71,Very Good,E,VS2,63.3,59.0,5.62,5.66,3.57,2922
4885,2.27,Good,J,VS1,59.3,61.0,8.47,8.55,5.05,17051
23601,1.07,Very Good,H,SI1,62.3,57.0,6.53,6.64,4.1,5752
23561,0.4,Ideal,E,VS1,62.2,55.0,4.76,4.72,2.95,1125
13120,1.0,Good,D,SI1,64.2,60.0,6.22,6.28,4.01,5093
3527,0.3,Good,H,SI1,63.4,58.0,4.26,4.29,2.71,421
4506,0.53,Very Good,D,SI2,62.9,54.0,5.13,5.17,3.24,1314
12458,2.04,Very Good,I,VS1,61.8,60.0,8.11,8.21,5.04,18127
20090,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2704
1366,1.0,Very Good,G,SI1,62.3,62.0,6.34,6.38,3.96,5511
16789,1.02,Ideal,G,VS1,61.6,55.0,6.53,6.46,4.0,7129
19917,1.05,Ideal,J,SI2,62.3,54.0,6.52,6.55,4.07,4126
25718,0.4,Premium,I,VVS1,60.8,58.0,4.76,4.78,2.9,842
10747,0.43,Ideal,F,VVS2,61.8,57.0,4.83,4.85,2.99,1169
7676,0.32,Ideal,G,VS1,62.0,56.0,4.37,4.41,2.72,645
22693,0.76,Ideal,F,SI2,61.6,57.0,5.91,5.85,3.62,2253
19301,0.4,Ideal,G,VVS1,61.2,56.0,4.74,4.8,2.92,1059
1504,1.01,Very Good,E,SI2,63.4,58.0,6.43,6.34,4.05,3801
14284,1.7,Ideal,H,I1,62.6,54.0,7.63,7.58,4.77,7197
14473,0.42,Good,G,SI1,63.2,57.0,4.77,4.79,3.02,737
6220,0.53,Ideal,G,IF,61.9,56.0,5.18,5.22,3.21,2247
18339,2.2,Premium,H,SI2,62.7,58.0,8.33,8.27,5.2,17634
23312,1.18,Ideal,E,VVS2,61.6,58.0,6.78,6.82,4.19,11184
2915,1.0,Premium,F,SI1,62.1,59.0,6.36,6.39,3.96,5060
23478,0.54,Ideal,E,SI2,60.4,57.0,5.27,5.3,3.19,1266
2787,1.11,Very Good,G,VS2,,56.0,6.62,6.54,4.18,4834
1870,1.71,Fair,I,SI2,65.1,60.0,7.5,7.46,4.87,8800
12011,0.4,Ideal,D,VVS2,61.4,56.0,4.8,4.75,2.93,1152
25450,0.91,Premium,H,SI1,60.9,58.0,6.26,6.22,3.8,3414
3576,0.4,Ideal,G,IF,62.3,55.0,4.74,4.76,2.96,1229
4194,0.3,Premium,G,VS1,61.7,60.0,4.28,4.24,2.63,776
13741,1.27,Ideal,E,SI2,60.2,57.0,7.09,7.14,4.28,6383
19073,0.23,Very Good,E,VVS2,60.2,57.0,3.99,4.05,2.42,465
10374,0.31,Ideal,E,VVS2,61.1,56.0,4.38,4.39,2.68,864
9980,1.2,Ideal,I,VS2,62.3,57.0,6.74,6.8,4.22,5736
23933,1.23,Ideal,F,VS2,61.7,57.0,6.9,6.94,4.27,9376
20464,0.7,Premium,G,VS2,62.9,62.0,5.63,5.57,3.52,2550
15718,0.33,Premium,E,SI1,62.2,59.0,4.41,4.43,2.75,579
8077,0.72,Premium,H,IF,58.7,59.0,5.94,5.88,3.47,3048
9862,0.41,Premium,G,SI1,62.5,58.0,4.75,4.78,2.98,719
9927,1.2,Very Good,F,VS1,62.6,59.0,6.64,6.71,4.18,8983
20108,1.01,Good,E,SI2,63.9,55.0,6.38,6.33,4.08,4440
14657,0.93,Good,J,SI1,63.7,54.0,6.15,6.09,3.9,2438
8742,1.5,Premium,I,VVS2,61.4,58.0,7.38,7.32,4.51,11007
5801,2.28,Premium,J,VS1,60.3,58.0,8.58,8.53,5.16,16174
21494,0.5,Very Good,G,VVS2,61.6,58.0,5.07,5.09,3.13,1784
25846,1.0,Premium,F,VS2,62.2,59.0,6.37,6.29,3.94,6328
13503,0.51,Premium,G,VVS2,60.9,61.0,5.17,5.11,3.13,2035
23793,0.32,Premium,G,VS2,61.5,60.0,4.42,4.4,2.71,720
7734,0.53,Ideal,E,VS2,62.5,57.0,5.16,5.18,3.23,1607
9391,0.32,Premium,H,VS1,62.8,58.0,4.37,4.35,2.74,720
17930,1.0,Premium,F,VS2,61.9,59.0,6.38,6.34,3.94,5606
1228,1.01,Premium,H,SI1,62.8,58.0,6.38,6.36,4.0,4642
145,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,17009
1316,0.96,Premium,E,SI1,58.7,62.0,6.41,6.39,3.76,4365
16408,0.3,Ideal,H,VVS1,62.6,56.0,4.28,4.25,2.67,819
11982,0.9,Very Good,D,VS1,60.3,58.0,6.23,6.28,3.77,5331
4542,1.13,Ideal,D,VS1,61.2,57.0,6.7,6.72,4.1,11477
6008,1.06,Ideal,E,VS1,62.1,57.0,6.49,6.52,4.04,8413
14781,2.2,Premium,G,SI2,60.4,60.0,8.44,8.36,5.08,15897
1263,0.5,Ideal,D,SI1,59.9,60.0,5.15,5.13,3.08,1764
6099,0.61,Ideal,G,SI1,62.0,54.0,5.48,5.5,3.4,1579
12077,0.5,Very Good,H,VS2,63.0,55.0,5.05,5.08,3.19,1209
3808,2.01,Very Good,G,SI2,63.3,56.0,8.06,8.01,5.08,12271
12609,0.77,Premium,G,SI1,61.6,59.0,5.9,5.85,3.62,2657
11504,0.35,Ideal,G,IF,62.3,55.0,4.5,4.52,2.81,1044
16017,0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,642
11108,0.47,Very Good,E,VS2,62.6,57.0,4.92,4.95,3.09,1320
26019,1.53,Very Good,J,VS2,62.9,59.0,7.31,7.34,4.61,7418
14678,2.64,Ideal,H,SI2,62.3,55.0,8.88,8.83,5.52,17407
25404,1.52,Ideal,J,VVS2,62.6,58.0,7.32,7.34,4.59,9541
18074,0.81,Good,D,SI2,63.8,55.0,5.91,5.89,3.77,2604
1527,1.01,Premium,G,VS2,60.2,59.0,6.48,6.55,3.92,5759
15146,0.57,Ideal,D,SI1,62.4,56.0,5.29,5.32,3.31,1754
12544,0.41,Ideal,F,VS1,62.0,56.0,4.77,4.81,2.97,1007
25291,0.53,Ideal,E,SI1,61.9,55.0,5.18,5.22,3.22,1435
4916,0.41,Ideal,G,VVS2,61.3,56.0,4.77,4.76,2.92,1076
19806,0.3,Very Good,F,VVS2,64.2,56.0,4.22,4.26,2.72,613
8671,0.31,Good,E,IF,57.7,55.0,4.51,4.6,2.63,912
1995,0.52,Ideal,D,VS2,62.3,54.0,5.14,5.19,3.22,1822
26381,0.53,Ideal,D,VS2,61.4,56.0,5.21,5.18,3.19,1783
1639,1.31,Premium,I,SI1,63.0,57.0,6.96,6.91,4.37,5869
16187,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,11220
6911,0.5,Ideal,G,VVS2,61.4,56.0,5.11,5.15,3.15,1787
1285,1.27,Premium,H,VS2,60.7,58.0,7.04,6.97,4.25,7496
3627,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,1218
20320,0.55,Good,E,SI1,63.3,54.0,5.21,5.24,3.31,1138
26507,1.5,Ideal,G,VVS2,61.3,56.0,7.39,7.43,4.55,17176
25040,0.31,Very Good,E,SI1,63.3,55.0,4.36,4.33,2.75,698
17770,2.02,Premium,I,SI1,61.4,58.0,8.14,8.07,4.98,14240
21584,0.96,Premium,I,SI1,61.3,58.0,6.39,6.3,3.89,2866
1154,1.03,Premium,F,VS1,61.8,59.0,6.46,6.48,4.0,7328
15167,0.74,Ideal,G,SI1,61.9,55.0,5.8,5.83,3.6,3130
1856,1.35,Ideal,H,VVS1,61.9,57.0,7.06,7.09,4.38,10639
25047,1.02,Very Good,G,VS2,63.4,59.0,6.32,6.3,4.0,6169
26635,2.1,Very Good,J,SI2,62.0,62.0,8.17,8.23,5.08,12196
14779,0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,2475
16930,2.18,Good,H,SI2,60.4,64.0,8.47,8.38,5.09,16842
19233,0.7,Ideal,F,VS1,62.5,56.0,5.7,5.73,3.57,2726
184,0.4,Good,H,VS2,63.1,62.0,4.75,4.66,2.97,717
71,0.57,Ideal,F,VVS1,61.1,55.0,5.36,5.44,3.3,3057
5941,1.25,Ideal,E,VVS1,62.6,56.0,6.83,6.91,4.3,13536
5703,1.01,Premium,H,SI1,60.4,60.0,6.55,6.47,3.93,4977
22182,0.74,Very Good,G,SI2,60.3,57.0,5.85,5.87,3.54,2505
23366,1.65,Ideal,G,VS2,62.2,55.0,7.6,7.57,4.72,9425
26154,1.01,Very Good,E,SI2,,58.0,6.45,6.49,3.94,4566
16375,1.3,Premium,F,SI2,61.6,58.0,7.07,6.92,4.33,5788
15383,0.33,Ideal,I,IF,61.1,56.0,4.45,4.49,2.73,675
25254,0.46,Ideal,D,VS2,61.8,56.0,4.93,4.97,3.06,1291
21764,0.3,Ideal,G,VVS2,61.5,55.0,4.3,4.32,2.65,684
25594,1.5,Premium,E,SI2,61.2,59.0,7.36,7.41,4.52,9900
14136,0.9,Good,D,VS2,,62.0,6.11,6.15,3.84,4739
209,1.26,Very Good,G,SI1,63.2,61.0,6.87,6.81,4.32,7000
23229,0.7,Fair,H,I1,62.1,66.0,5.56,5.52,3.44,1138
24499,0.5,Ideal,H,SI1,62.1,58.0,5.04,5.07,3.14,1140
3651,1.0,Very Good,F,VS2,62.7,58.0,6.38,6.41,4.01,6319
2856,1.05,Ideal,G,VS2,61.7,57.0,6.56,6.53,4.04,7028
24887,0.36,Ideal,I,VS2,61.8,55.0,4.58,4.61,2.84,505
25248,0.33,Very Good,F,VS1,59.1,60.0,4.48,4.52,2.66,772
15653,0.6,Ideal,G,VS1,61.1,57.0,5.41,5.45,3.32,2147
24404,0.51,Ideal,H,SI1,61.3,57.0,5.1,5.14,3.14,1161
543,0.3,Ideal,F,IF,62.3,55.0,4.29,4.31,2.68,886
21399,0.34,Ideal,D,VVS2,61.3,56.0,4.51,4.53,2.77,1054
22255,1.5,Premium,I,SI1,62.3,58.0,7.33,7.22,4.53,6888
8462,1.01,Good,F,SI1,64.2,58.0,6.33,6.31,4.06,4276
22800,2.57,Premium,E,SI2,61.3,60.0,8.82,8.73,5.38,17116
17734,0.43,Ideal,J,IF,62.4,56.0,4.84,4.87,3.03,890
7473,1.01,Premium,E,VS2,62.1,58.0,6.42,6.34,3.96,6425
8863,0.7,Premium,H,VS2,61.8,60.0,5.68,5.71,3.52,2330
20342,0.34,Ideal,E,VVS1,61.0,57.0,4.53,4.55,2.77,946
26462,0.32,Ideal,E,VVS1,62.5,56.0,4.38,4.42,2.75,814
4023,0.66,Ideal,G,SI1,61.7,55.0,5.64,5.6,3.47,1885
21383,1.56,Ideal,H,SI2,62.3,55.0,7.39,7.35,4.59,6716
19547,0.84,Premium,E,VS1,59.7,59.0,6.16,6.13,3.67,4318
22997,0.74,Premium,D,VS2,59.3,60.0,5.89,5.91,3.5,3353
22553,1.27,Ideal,E,SI2,60.8,57.0,7.0,7.02,4.26,7023
7864,1.6,Very Good,H,VS1,61.2,58.6,7.48,7.63,4.62,12378
25856,0.5,Premium,G,VS1,60.8,60.0,5.16,5.14,3.13,1629
11924,0.31,Ideal,F,VS2,61.6,55.0,4.36,4.37,2.69,625
15170,1.52,Ideal,I,VS1,60.7,60.0,7.4,7.42,4.5,10392
26800,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,6695
21810,0.52,Premium,F,SI1,59.5,59.0,5.31,5.24,3.14,1338
4322,1.51,Ideal,F,VVS2,62.6,57.0,7.36,7.25,4.57,16754
21614,1.25,Very Good,E,VS2,61.6,57.0,6.9,6.94,4.26,8851
26914,0.64,Very Good,I,SI1,63.0,57.0,5.47,5.52,3.46,1390
9426,0.41,Premium,G,SI1,60.3,60.0,4.8,4.76,2.88,923
22194,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,5759
26378,1.6,Ideal,J,VS1,62.1,57.0,7.46,7.54,4.66,8904
5617,1.03,Ideal,F,VS1,60.7,56.0,6.54,6.6,3.99,7296
16642,0.56,Very Good,E,VS2,61.9,55.0,5.25,5.31,3.27,1819
4221,0.31,Ideal,D,VS2,62.6,56.0,4.36,4.33,2.72,942
16042,0.42,Premium,G,VS2,59.8,58.0,4.86,4.9,2.92,847
15703,0.7,Very Good,F,SI1,63.5,59.0,5.59,5.65,3.57,2264
17360,0.78,Very Good,D,VS1,61.5,57.0,5.92,5.95,3.65,3923
7547,0.32,Ideal,G,VS1,61.6,56.0,4.38,4.42,2.71,645
11806,0.32,Ideal,G,IF,,55.0,4.41,4.43,2.73,918
8137,0.51,Premium,F,VS1,61.4,58.0,5.18,5.15,3.17,1836
25672,0.44,Ideal,E,VVS2,61.9,56.0,4.91,4.88,3.03,1334
22075,0.46,Ideal,E,VS1,62.2,54.0,4.9,4.94,3.06,1393
8675,0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,1315
11475,0.36,Very Good,E,VS2,62.3,58.0,4.51,4.55,2.82,789
21171,0.56,Ideal,E,VS2,61.9,56.0,5.27,5.32,3.28,1819
9755,0.6,Ideal,G,VS1,60.2,57.0,5.49,5.54,3.32,2109
14160,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,15939
1742,0.35,Ideal,D,VS2,60.5,56.0,4.6,4.63,2.79,707
14241,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3198
11815,1.01,Very Good,F,SI1,60.8,59.0,6.49,6.53,3.96,4869
17961,1.01,Fair,F,VS2,61.1,60.0,6.49,6.4,3.94,6271
12293,1.5,Very Good,E,VS2,59.4,62.0,7.4,7.48,4.42,12474
15435,0.55,Ideal,F,VVS1,62.1,56.0,5.25,5.28,3.27,2359
26286,0.42,Premium,D,VS1,60.8,60.0,4.87,4.84,2.95,1235
10376,0.2,Premium,E,SI2,,62.0,3.79,3.75,2.27,345
4671,0.55,Very Good,F,SI1,63.3,58.0,5.21,5.18,3.29,1449
21057,1.06,Ideal,H,SI2,60.4,57.0,6.64,6.58,3.99,3799
1960,0.32,Very Good,G,VS1,63.0,55.0,4.35,4.38,2.75,645
9243,1.0,Very Good,E,I1,62.3,58.0,6.33,6.38,3.96,3080
17522,0.31,Ideal,E,VVS1,61.1,56.0,4.38,4.42,2.69,865
24989,1.51,Fair,F,I1,67.8,59.0,7.09,7.0,4.78,3734
21846,0.3,Ideal,H,VVS2,62.2,57.0,4.29,4.26,2.66,776
8924,2.0,Very Good,I,VS2,63.5,59.0,7.98,7.93,5.05,15025
25546,0.3,Premium,E,VS2,62.5,59.0,4.27,4.3,2.68,658
15597,0.79,Ideal,E,SI1,61.6,55.0,5.94,6.04,3.69,3715
1741,0.5,Premium,E,VS2,61.8,59.0,5.12,5.08,3.15,1629
5235,0.34,Ideal,H,VVS2,60.9,55.0,4.52,4.54,2.75,652
24136,0.31,Premium,E,SI1,61.2,58.0,4.38,4.34,2.67,651
7075,0.71,Ideal,D,VS2,61.2,57.0,5.73,5.77,3.52,3321
1115,1.51,Premium,E,SI1,62.4,59.0,7.33,7.29,4.56,12319
8313,0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,2228
5388,0.32,Good,I,SI2,63.4,56.0,4.34,4.37,2.76,374
12370,0.32,Ideal,D,VS2,62.0,55.0,4.41,4.37,2.72,972
24142,0.41,Ideal,I,VVS2,61.6,57.0,4.76,4.78,2.94,827
18747,0.52,Ideal,I,SI1,61.8,54.0,5.16,5.19,3.2,1094
25239,0.7,Ideal,E,VS1,62.3,54.0,5.67,5.72,3.55,2930
21623,1.08,Ideal,G,VS2,61.8,55.0,6.57,6.63,4.08,6931
5743,0.36,Ideal,F,VS2,61.5,55.0,4.6,4.57,2.82,807
5671,1.52,Very Good,H,VVS2,62.8,56.0,7.3,7.32,4.59,12648
432,0.51,Good,D,SI2,63.9,55.0,5.1,5.04,3.24,1268
21956,1.03,Premium,H,SI2,62.0,60.0,6.47,6.41,4.0,3749
14774,0.51,Ideal,H,VVS1,61.7,57.0,5.12,5.15,3.16,1837
17819,0.64,Ideal,G,VVS2,,54.0,5.53,5.56,3.42,2587
12920,0.26,Very Good,G,VVS2,62.3,56.0,4.07,4.09,2.54,486
20814,0.42,Very Good,D,SI1,62.8,58.0,4.76,4.79,3.0,810
24610,0.32,Ideal,G,VS2,61.7,57.0,4.4,4.38,2.71,720
8986,0.28,Ideal,G,SI1,61.2,54.0,4.22,4.27,2.6,455
26755,0.32,Ideal,H,SI2,60.9,56.0,4.41,4.45,2.7,434
17944,0.74,Very Good,F,SI2,63.1,55.0,5.77,5.74,3.63,2261
18062,0.42,Ideal,E,SI1,62.6,57.0,4.84,4.81,3.02,992
19465,1.7,Premium,H,VS2,60.6,58.0,7.72,7.65,4.66,10333
1842,0.3,Very Good,D,VS1,62.2,58.0,4.25,4.27,2.65,742
25256,0.35,Ideal,G,VS1,61.3,54.0,4.58,4.63,2.83,741
5299,0.91,Premium,H,VVS1,62.5,59.0,6.16,6.19,3.86,5032
23759,1.12,Premium,G,I1,60.4,59.0,6.71,6.67,0.0,2383
9011,0.7,Ideal,H,VS2,61.9,56.0,5.68,5.73,3.53,3656
4426,1.53,Ideal,D,SI1,61.2,56.0,7.48,7.45,4.57,13714
23061,0.56,Premium,F,SI1,60.8,58.0,5.31,5.34,3.24,1436
4521,0.6,Ideal,D,SI1,62.2,56.0,5.44,5.4,3.37,1996
5174,0.54,Ideal,H,VS2,61.9,56.0,5.24,5.26,3.25,1359
19759,2.6,Fair,G,SI2,64.6,57.0,8.6,8.55,5.54,17027
14265,1.13,Ideal,D,VVS2,61.7,57.0,6.65,6.68,4.11,12150
24172,0.41,Ideal,I,VVS1,61.0,56.0,4.79,4.82,2.93,875
4791,0.31,Premium,D,IF,60.2,59.0,4.39,4.42,2.65,1167
3085,1.21,Ideal,I,VS1,61.7,53.0,6.89,6.92,4.26,7111
508,0.52,Ideal,E,VS2,61.5,56.0,5.17,5.14,3.17,1767
8475,0.72,Ideal,F,VS2,62.0,56.0,5.77,5.75,3.57,2943
21684,1.71,Premium,G,SI2,62.6,57.0,7.66,7.6,4.78,11227
4394,1.19,Premium,I,SI1,62.1,59.0,6.84,6.78,4.23,5664
6830,1.22,Ideal,F,VS2,61.3,56.0,6.87,6.92,4.23,9203
22429,2.11,Ideal,I,SI1,62.0,55.0,8.23,8.18,5.09,15282
9589,0.26,Very Good,H,VVS2,62.5,56.0,4.07,4.09,2.55,486
2954,0.42,Ideal,H,VVS1,61.8,55.0,4.85,4.8,2.98,1035
14089,0.71,Good,I,VS1,63.6,56.0,5.65,5.7,3.61,2306
20339,0.31,Ideal,E,VVS2,59.9,62.0,4.4,4.41,2.64,755
8129,0.71,Ideal,D,VS2,61.4,57.0,5.73,5.77,3.53,3222
13610,0.7,Premium,H,VS1,60.6,59.0,5.81,5.74,3.5,2636
7326,1.04,Ideal,D,VVS2,60.9,57.0,6.54,6.6,4.0,11511
3133,0.41,Premium,G,VVS2,61.6,58.0,4.74,4.8,2.94,1007
15462,0.71,Very Good,F,VS2,59.5,58.0,5.82,5.87,3.48,2918
26810,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4432
6982,1.01,Very Good,I,SI2,63.7,57.0,6.32,6.36,4.04,3998
13507,1.02,Ideal,E,SI2,62.4,55.0,6.44,6.47,4.03,4398
497,0.4,Ideal,F,SI1,62.1,57.0,4.69,4.65,2.9,882
25154,0.59,Very Good,E,VS2,60.6,60.0,5.44,5.49,3.31,2094
23065,0.23,Very Good,E,VVS2,61.4,60.0,3.93,3.98,2.43,505
22542,2.15,Ideal,I,SI2,61.7,55.0,8.43,8.24,5.14,14519
13269,0.72,Ideal,H,VVS2,61.8,55.0,5.75,5.77,3.56,3417
19062,0.31,Premium,E,VVS2,,59.0,4.34,4.37,2.63,816
8871,0.53,Ideal,F,IF,61.3,57.0,5.19,5.21,3.19,2658
20718,0.91,Good,F,SI1,58.0,57.0,6.36,6.47,3.72,4067
13355,0.71,Very Good,F,VVS2,62.1,60.0,5.69,5.72,3.54,3354
4545,0.71,Ideal,D,VS2,62.5,55.0,5.71,5.74,3.58,3217
9394,0.62,Fair,E,SI2,58.2,60.0,5.7,5.51,3.26,1435
26862,0.4,Premium,G,SI1,59.2,61.0,4.81,4.78,2.84,900
20159,0.9,Ideal,D,SI1,61.6,55.0,6.23,6.27,3.85,5081
12808,0.71,Ideal,J,SI1,60.6,57.0,5.78,5.83,3.52,2700
10439,0.7,Very Good,E,VS2,61.0,60.0,5.74,5.77,3.51,2850
21685,0.35,Ideal,H,VVS2,62.5,57.0,4.48,4.54,2.82,706
26486,0.82,Ideal,E,SI2,62.2,57.0,6.0,5.97,3.72,3012
4260,1.5,Very Good,G,SI2,63.1,57.0,7.29,7.25,4.59,9384
19351,0.41,Very Good,D,SI1,63.0,59.0,4.73,4.76,2.99,838
26588,0.34,Ideal,G,VVS2,62.1,55.0,4.48,4.44,2.77,995
12695,1.1,Ideal,I,SI1,62.1,57.0,6.6,6.64,4.11,5037
8315,1.01,Ideal,F,VS1,63.2,56.0,6.35,6.41,4.03,7209
26394,0.3,Premium,G,SI2,58.1,61.0,4.47,4.41,2.58,506
7818,0.55,Ideal,F,SI2,61.4,55.0,5.27,5.29,3.24,1183
6456,0.54,Ideal,E,SI2,60.6,57.0,5.28,5.25,3.19,1340
23538,1.69,Ideal,I,VS2,,56.0,7.74,7.77,4.69,13645
10119,0.43,Good,G,VS2,61.8,60.7,4.8,4.84,2.99,891
2199,0.5,Ideal,F,VVS1,62.6,53.1,5.08,5.11,3.19,2145
16300,0.7,Very Good,I,VVS2,58.6,60.0,5.79,5.91,3.43,2106
26024,0.34,Premium,H,VS2,61.9,56.0,4.49,4.46,2.77,689
6738,0.7,Premium,D,SI2,59.5,60.0,5.78,5.73,3.43,2423
24964,0.75,Very Good,E,VS2,60.4,56.0,5.9,5.96,3.58,3817
16306,0.9,Good,G,VS2,63.9,61.0,5.97,6.01,3.83,3859
19070,0.38,Very Good,F,VS2,62.8,57.0,4.58,4.62,2.89,800
23033,0.34,Ideal,G,VS2,61.4,55.0,4.51,4.54,2.78,616
18659,0.39,Very Good,F,SI1,60.0,55.0,4.76,4.79,2.86,661
3442,0.3,Very Good,G,VS2,62.2,60.0,4.24,4.25,2.64,526
4174,0.7,Good,J,VS2,63.2,61.0,5.59,5.62,3.54,1843
17592,0.3,Ideal,F,VS1,62.2,54.4,4.3,4.33,2.68,652
20,0.54,Premium,G,VS2,60.0,59.0,5.42,5.22,3.19,1637
8448,1.55,Very Good,E,SI1,62.4,58.0,7.36,7.42,4.61,10851
22498,2.19,Very Good,I,SI1,60.7,60.0,8.46,8.4,5.12,16397
17426,2.2,Ideal,I,SI1,61.7,55.0,8.41,8.37,5.18,18059
141,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,1150
24037,0.4,Ideal,I,VVS1,62.3,53.7,4.72,4.74,2.95,870
24240,1.22,Very Good,G,SI2,63.2,58.0,6.82,6.76,4.29,6409
26699,1.05,Good,G,SI2,63.7,59.0,6.41,6.37,4.07,3898
19580,2.01,Very Good,J,VS1,61.2,60.0,8.06,8.14,4.96,14812
7353,0.9,Premium,I,VVS2,58.3,60.0,6.32,6.28,3.67,3931
25544,0.72,Ideal,G,VS1,61.3,56.0,5.77,5.82,3.55,3102
25378,0.7,Ideal,G,VS2,61.6,56.0,5.7,5.73,3.52,3451
11805,1.32,Very Good,H,SI2,63.0,59.0,6.91,6.99,4.38,6085
20091,0.71,Premium,G,VS2,60.3,60.0,5.76,5.81,3.49,2671
17973,0.4,Very Good,F,VS1,63.1,56.0,4.68,4.7,2.96,895
2257,0.33,Ideal,G,VS2,62.2,56.0,4.44,4.43,2.76,743
6975,0.71,Ideal,G,SI1,61.9,56.0,5.73,5.76,3.55,3007
17229,1.14,Very Good,F,SI1,61.3,62.0,6.71,6.77,4.13,6194
3417,1.06,Ideal,G,SI1,62.0,57.0,6.54,6.5,4.04,5342
2174,0.71,Ideal,D,SI2,61.5,56.0,5.74,5.78,3.54,2610
